w,int
-10,0.018495276598643647
-9.9,-0.0031728873796847013
-9.8,-0.0058566232350778825
-9.7,0.008552460371077562
-9.6,0.018102131371812616
-9.5,0.013978873605707424
-9.4,0.012068921212228962
-9.3,-0.0036089474350212655
-9.2,0.010171602100146468
-9.1,-0.016253521983309756
-9,-0.015477893551747248
-8.9,0.01537453793246346
-8.8,-0.01451760424816565
-8.7,-0.003957439111906449
-8.6,-0.014527444639308
-8.5,0.014654556148277783
-8.4,0.0173408142887186
-8.3,0.004266403688373715
-8.2,-0.018090571083906326
-8.1,-0.017345545078164805
-8,0.0049716881744684355
-7.9,0.00935274642616293
-7.8,-0.0023310107941153222
-7.699999999999999,-0.011744001077711294
-7.6,-0.008777475715119533
-7.5,0.019171318563618974
-7.4,-0.007172260641607848
-7.3,0.0031225489984391397
-7.199999999999999,-0.012152675743007178
-7.1,0.018682474278064645
-7,0.0023009311651509606
-6.9,0.018153474518787537
-6.8,0.014118447298080688
-6.699999999999999,-0.018625605425220154
-6.6,0.00142808901307635
-6.5,0.010896621658201523
-6.4,0.01556545875019753
-6.3,-0.00988068531510646
-6.199999999999999,2.525831841924185e-4
-6.1,0.016255929215271556
-6,0.018933614492831347
-5.8999999999999995,-0.014975411934250796
-5.8,0.02162381293596847
-5.7,0.004806600109479864
-5.6,0.008581544742225644
-5.5,-0.011911904814008303
-5.3999999999999995,6.316441069018561e-4
-5.3,0.024303313749347306
-5.199999999999999,-0.003682080562164635
-5.1,-0.004214698603513348
-5,0.026189922857086097
-4.8999999999999995,0.00563702877211927
-4.8,0.002240196695718089
-4.699999999999999,0.028253666588577343
-4.6,0.012351134415208034
-4.5,0.01732892338789178
-4.3999999999999995,0.0066706727146730455
-4.3,0.028752992025357842
-4.199999999999999,0.025256560008288197
-4.1,0.02118486568336173
-4,0.03183680630903541
-3.8999999999999995,0.02567017435178673
-3.8,0.04215041257716408
-3.6999999999999993,0.04481398688250637
-3.5999999999999996,0.02982568632931089
-3.5,0.039686797105521664
-3.3999999999999995,0.03565285961349567
-3.3,0.058887029306761006
-3.1999999999999993,0.051058477724547455
-3.0999999999999996,0.07829708389693205
-3,0.06461138848089493
-2.8999999999999995,0.06835761124842826
-2.8,0.06717021599080103
-2.6999999999999993,0.07895213512369646
-2.5999999999999996,0.09702259737749896
-2.5,0.08252117799275253
-2.3999999999999995,0.09338666873652929
-2.3,0.08490254026482087
-2.1999999999999993,0.10082504187772129
-2.0999999999999996,0.11095371092999007
-2,0.11071624557342861
-1.9000000000000004,0.11503608575903305
-1.799999999999999,0.1185157922297615
-1.6999999999999993,0.14943294227721124
-1.5999999999999996,0.1550795120173275
-1.5,0.13746694032049697
-1.4000000000000004,0.14428685841428443
-1.299999999999999,0.15055398900260702
-1.1999999999999993,0.1632573405238804
-1.0999999999999996,0.15207562053775223
-1,0.1648323482711819
-0.9000000000000004,0.1700506162947739
-0.7999999999999989,0.1842073388072604
-0.6999999999999993,0.20046909059715542
-0.5999999999999996,0.1940647418512529
-0.5,0.177443886832493
-0.3999999999999986,0.20383825009301546
-0.29999999999999893,0.17369936307595815
-0.1999999999999993,0.2094794244979715
-0.09999999999999964,0.1811897697989685
0,0.2042169969802172
0.10000000000000142,0.20637274305716583
0.20000000000000107,0.1940854795378839
0.3000000000000007,0.206497184640558
0.40000000000000036,0.19131069839544834
0.5,0.19252340401073043
0.6000000000000014,0.19680248907716325
0.7000000000000011,0.16442545394730834
0.8000000000000007,0.19746365961161788
0.9000000000000004,0.17277972959231086
1,0.17675923341596694
1.1000000000000014,0.15028759649222512
1.200000000000001,0.14533911510882935
1.3000000000000007,0.14914143401396937
1.4000000000000004,0.1409244606857966
1.5,0.15840327080286068
1.6000000000000014,0.13770242749575065
1.700000000000001,0.12614973638804575
1.8000000000000007,0.15028015510327092
1.9000000000000004,0.12648740783214996
2,0.11079680356983576
2.1000000000000014,0.10698209120289999
2.200000000000001,0.09367914803387666
2.3000000000000007,0.08444021939875758
2.4000000000000004,0.0813308205701827
2.5,0.11108423104189966
2.6000000000000014,0.0843621705354501
2.700000000000001,0.09749096304775422
2.8000000000000007,0.09226997920911444
2.9000000000000004,0.0587293816880977
3,0.0713416214926622
3.1000000000000014,0.05358157767669555
3.200000000000001,0.05351957448070763
3.3000000000000007,0.07172192962633724
3.4000000000000004,0.060207597261491
3.5,0.0647915093999363
3.6000000000000014,0.03022352519564897
3.700000000000001,0.0437235469146952
3.8000000000000007,0.053138022388291226
3.9000000000000004,0.052869950962146264
4,0.02675634418297409
4.100000000000001,0.011678174333691387
4.200000000000001,0.012773156791240702
4.300000000000001,0.004390300263432009
4.4,0.03881277806866919
4.5,0.01156948976821376
4.600000000000001,0.01263704172843565
4.700000000000001,0.019482904586481727
4.800000000000001,0.005933856103736082
4.9,0.017764351457092736
5,0.00498545081260327
5.100000000000001,-0.00979643030664576
5.200000000000001,0.002127406234914789
5.300000000000001,0.02669410752548692
5.4,0.008498224704958163
5.5,-0.007718460208091565
5.600000000000001,0.01413403086760543
5.700000000000001,-6.243141006757489e-4
5.800000000000001,-0.0056386031921007015
5.9,0.017985231573289424
6,-0.013081610323446279
6.100000000000001,-0.005158844574894234
6.199999999999999,0.019244300107384565
6.300000000000001,0.014934848870511701
6.400000000000002,-0.006180023634961017
6.5,0.020876161460499473
6.600000000000001,-0.005310186006375631
6.699999999999999,0.013362964976224878
6.800000000000001,-0.007213211866199013
6.900000000000002,0.004368629708644418
7,-0.006982024129324
7.100000000000001,0.0027658542135378487
7.199999999999999,0.009667246752626186
7.300000000000001,-0.0016253568724604187
7.400000000000002,0.013959556526016983
7.5,0.010323177346014697
7.600000000000001,0.002304396355088659
7.699999999999999,0.017843598706424525
7.800000000000001,0.015739933632465942
7.900000000000002,0.019528355539811464
8,0.009360050138843218
8.100000000000001,0.019307511457705033
8.2,0.0032994497727274535
8.3,-0.01980726058755562
8.400000000000002,0.01935529466160943
8.5,-0.012282731143234112
8.600000000000001,0.0060828431648485455
8.7,1.6593740285619177e-4
8.8,-0.01683938609951691
8.900000000000002,0.01823349391367333
9,-0.016525962104956556
9.100000000000001,-0.01507983199393667
9.200000000000003,-0.013016466487186499
9.3,0.006604177745431796
9.400000000000002,-0.017660004081082516
9.5,-3.463120545654099e-4
9.600000000000001,-0.017715315336866586
9.700000000000003,-0.0106873207180495
9.8,0.01955002179843066
9.900000000000002,0.0077274819999847266
10,0.011112621007871016
