w,int
-10,-0.00435669975355267
-9.9,7.039159629494038e-4
-9.8,-0.009292444987222537
-9.7,0.0010490460507572034
-9.6,0.016952106300741506
-9.5,0.012502189651131776
-9.4,-0.00452750626951425
-9.3,-0.017009418467059084
-9.2,0.0061323037184788255
-9.1,0.002929778760301828
-9,-0.017854355750599887
-8.9,-0.010295429006207649
-8.8,0.017153725894190577
-8.7,0.009545139921873917
-8.6,0.010846984889446628
-8.5,-0.006648516533723524
-8.4,0.0032644357628748666
-8.3,-0.003533056526730426
-8.2,0.0195968472597419
-8.1,0.0014301330060800354
-8,-0.006707156705928504
-7.9,-0.004223403540614656
-7.8,0.010949003273915204
-7.699999999999999,-0.016269973311599694
-7.6,-0.011258172621366544
-7.5,0.004037617443861782
-7.4,0.005420017482011492
-7.3,0.013065393795760914
-7.199999999999999,0.0049342561954053635
-7.1,0.017483327050446577
-7,0.007026197815639882
-6.9,-6.348342913997024e-4
-6.8,-0.009478042288321203
-6.699999999999999,0.002679633542785243
-6.6,-0.019985828377987968
-6.5,0.016311845404365283
-6.4,0.019862113499621557
-6.3,7.711143122387563e-4
-6.199999999999999,-0.01144696168456831
-6.1,-0.013966254887808175
-6,-0.008385041600505464
-5.8999999999999995,0.01830254926779019
-5.8,-0.013702152405067385
-5.7,-0.017165165304708706
-5.6,-0.005757967566794866
-5.5,0.016289866553189754
-5.3999999999999995,0.012779588459981039
-5.3,0.01663678622374885
-5.199999999999999,1.2456837771772036e-4
-5.1,-0.0017172259479171135
-5,-0.012356184779388504
-4.8999999999999995,0.015318437585646593
-4.8,0.008562968762047382
-4.699999999999999,-0.005207667983832307
-4.6,0.009402507191878268
-4.5,-0.014051851218843179
-4.3999999999999995,0.009443275688083846
-4.3,-0.01367793475881555
-4.199999999999999,0.003287901812371182
-4.1,-0.009401209067015304
-4,0.002659151659384647
-3.8999999999999995,0.020586250897979125
-3.8,-0.005157478241178888
-3.6999999999999993,0.01819689959870308
-3.5999999999999996,0.006079470712960051
-3.5,-0.01158261594325583
-3.3999999999999995,0.0072287781883447495
-3.3,-7.182121436371458e-4
-3.1999999999999993,0.0254197014852422
-3.0999999999999996,-0.01096122919366209
-3,0.01873457539735665
-2.8999999999999995,-0.004168122901328595
-2.8,0.027066109504971705
-2.6999999999999993,0.01247601677467259
-2.5999999999999996,0.028017546608646075
-2.5,0.022760216976846742
-2.3999999999999995,0.034935537958984894
-2.3,0.03835626763567331
-2.1999999999999993,0.03615047238616581
-2.0999999999999996,0.06269561074791052
-2,0.09120952845997513
-1.9000000000000004,0.08594506886900609
-1.799999999999999,0.11767511582269741
-1.6999999999999993,0.11491749465037962
-1.5999999999999996,0.14881733684969423
-1.5,0.1604271588252542
-1.4000000000000004,0.14988340400865574
-1.299999999999999,0.18988874838119288
-1.1999999999999993,0.19472494937051404
-1.0999999999999996,0.21781830081941514
-1,0.24166060141716872
-0.9000000000000004,0.2766242330674983
-0.7999999999999989,0.2730730579547668
-0.6999999999999993,0.29454300611366474
-0.5999999999999996,0.30107522636231315
-0.5,0.3279782015884473
-0.3999999999999986,0.33875779289954044
-0.29999999999999893,0.3458310280311951
-0.1999999999999993,0.35365652086708543
-0.09999999999999964,0.35366830148643247
0,0.36499525554172874
0.10000000000000142,0.3484662085203676
0.20000000000000107,0.3355649552730083
0.3000000000000007,0.34012135042251124
0.40000000000000036,0.32319755957663676
0.5,0.31838011120056653
0.6000000000000014,0.29184233127672476
0.7000000000000011,0.3061874708448809
0.8000000000000007,0.26529587980695873
0.9000000000000004,0.24519099671067365
1,0.23078662692067003
1.1000000000000014,0.20004475425222806
1.200000000000001,0.1943419090708746
1.3000000000000007,0.18923112403033182
1.4000000000000004,0.17747331113329431
1.5,0.16074452367254174
1.6000000000000014,0.11165624027309268
1.700000000000001,0.10218624839131586
1.8000000000000007,0.114031041732872
1.9000000000000004,0.08566113884673661
2,0.0739568050809145
2.1000000000000014,0.07129416694050213
2.200000000000001,0.03344102632103779
2.3000000000000007,0.027209224135577637
2.4000000000000004,0.04787991112144814
2.5,0.01205735109872668
2.6000000000000014,0.024627710235838388
2.700000000000001,0.017180801069262848
2.8000000000000007,-0.0033090852494798498
2.9000000000000004,-0.004962703936480704
3,0.025673481774538064
3.1000000000000014,-8.406088471861993e-5
3.200000000000001,0.002770026194210573
3.3000000000000007,0.0025698117659167276
3.4000000000000004,0.017142493759509825
3.5,-0.0025162920072702637
3.6000000000000014,0.006440395780176201
3.700000000000001,0.019726116048410812
3.8000000000000007,0.012963030306693421
3.9000000000000004,-0.003421580560023207
4,0.0010579940798136388
4.100000000000001,0.0020981874769345358
4.200000000000001,-0.014247653131235077
4.300000000000001,-0.011268990278694416
4.4,-0.01304960331706516
4.5,0.006358876835277959
4.600000000000001,-0.01069428371975153
4.700000000000001,-0.005032137082653589
4.800000000000001,-0.011900489220939782
4.9,-0.009560267018114842
5,-0.0050585668279804754
5.100000000000001,-6.017931285655586e-4
5.200000000000001,0.015960799965172395
5.300000000000001,-0.004123916676839668
5.4,-0.005642854307788058
5.5,0.016892527281808258
5.600000000000001,-0.0056881099452294045
5.700000000000001,-0.01071408742437087
5.800000000000001,-0.01842566942436904
5.9,-0.01883758474639905
6,-0.009720434269348733
6.100000000000001,-0.0012698485960104147
6.199999999999999,-0.012416859826488878
