w,int
-10,-0.013017551274970167
-9.9,0.010563321514055148
-9.8,0.017160976454615628
-9.7,-0.017935508117079665
-9.6,-0.01794174959883079
-9.5,-0.011693647513165761
-9.4,0.004787074299529834
-9.3,-0.005880712000651838
-9.2,-0.015054477406663018
-9.1,0.010690046772366187
-9,0.0042619109992045765
-8.9,-0.004457842437528968
-8.8,0.0062597875390625266
-8.7,-0.006573240104979797
-8.6,-0.006737930895599497
-8.5,-0.0057595029935858045
-8.4,0.010374213383196535
-8.3,-0.012240313737454928
-8.2,-0.01996353409971502
-8.1,0.018871422376739628
-8,0.003907014688414952
-7.9,0.012263138447525641
-7.8,0.01929859500071222
-7.699999999999999,-0.008193492704605454
-7.6,-0.007791906476809784
-7.5,-0.019186787860794897
-7.4,-0.013792938659105957
-7.3,0.017145576304887635
-7.199999999999999,-0.01640785376849456
-7.1,-0.005307614164074277
-7,0.01828434323908546
-6.9,0.016836502019443395
-6.8,0.016628951378479563
-6.699999999999999,0.010469208170815474
-6.6,-0.003220428217583062
-6.5,0.006338144099084099
-6.4,0.007060802001124519
-6.3,-3.4000836687953266e-4
-6.199999999999999,-0.007653987291666932
-6.1,-0.01851466726122738
-6,0.016078690297368192
-5.8999999999999995,-0.012021078612513432
-5.8,-0.018591715574310805
-5.7,-0.008089617160878398
-5.6,9.731786362622779e-4
-5.5,0.004058377729278401
-5.3999999999999995,0.018385386600731614
-5.3,0.019124048251913876
-5.199999999999999,-0.01779509084595344
-5.1,-0.014347344993192455
-5,0.007531690489837426
-4.8999999999999995,0.010402994921063809
-4.8,-0.019877093119657244
-4.699999999999999,-0.003032550405110708
-4.6,-0.006754476180108203
-4.5,0.005365007110983495
-4.3999999999999995,0.015787550997282997
-4.3,-0.0031057282016041664
-4.199999999999999,-0.009141675448504687
-4.1,-0.014249916829711804
-4,0.017237059256895115
-3.8999999999999995,0.00829343132330852
-3.8,0.015204530285570065
-3.6999999999999993,0.021166021237436234
-3.5999999999999996,0.01042192117664899
-3.5,0.00974097631094574
-3.3999999999999995,0.011477877325424535
-3.3,0.0016060853620302696
-3.1999999999999993,-0.010211130613880605
-3.0999999999999996,0.0012725248603124018
-3,0.002726237023478479
-2.8999999999999995,0.02595851930219098
-2.8,0.03536177304081781
-2.6999999999999993,0.01822412260342598
-2.5999999999999996,0.010731824704108491
-2.5,0.015578361692949155
-2.3999999999999995,0.027941519129267425
-2.3,0.04567344973106078
-2.1999999999999993,0.040690700413123934
-2.0999999999999996,0.06993346016743918
-2,0.07731522468314103
-1.9000000000000004,0.10518531673842446
-1.799999999999999,0.10953850092889093
-1.6999999999999993,0.1280702237917794
-1.5999999999999996,0.13921928625285754
-1.5,0.15259441185756556
-1.4000000000000004,0.18310976693999712
-1.299999999999999,0.1673150274781901
-1.1999999999999993,0.20809976390966062
-1.0999999999999996,0.21333557856926433
-1,0.22934854159926346
-0.9000000000000004,0.2570165721475006
-0.7999999999999989,0.2783559447261806
-0.6999999999999993,0.27697460587958017
-0.5999999999999996,0.3084347212989813
-0.5,0.30868941476876666
-0.3999999999999986,0.31713083182667545
