w,int
-10,0.01480456677265465
-9.9,-0.010163781829178332
-9.8,-9.95437214151021e-4
-9.7,0.01447506844066084
-9.6,-0.016975373765453675
-9.5,0.003630830096080942
-9.4,-0.005314371651038432
-9.3,-0.013600633405148782
-9.2,-0.009383505135774186
-9.1,-0.0071355272084465595
-9,-0.004971729908136643
-8.9,-0.001961890887465185
-8.8,-0.015896699130527187
-8.7,-0.005224954336865482
-8.6,-0.015231052618441154
-8.5,-0.004126442028144262
-8.4,-0.006797942621503703
-8.3,-0.011218398492527768
-8.2,-0.0053997673741204705
-8.1,0.007741965261324635
-8,4.929325655087469e-4
-7.9,-9.593101555377456e-4
-7.8,0.0115980703543962
-7.699999999999999,-0.0060550512619982734
-7.6,-0.016158235515300323
-7.5,-6.377179767126966e-4
-7.4,0.011637424691701101
-7.3,0.0026333654249404946
-7.199999999999999,0.006976059841563607
-7.1,-0.004849235845790343
-7,0.008101885246770059
-6.9,0.009541951904208493
-6.8,-0.005745758081590941
-6.699999999999999,-0.014907706106405358
-6.6,-0.013654338980566979
-6.5,0.006524176710629213
-6.4,0.0188008427061022
-6.3,0.005618286884556174
-6.199999999999999,-0.015981726368787724
-6.1,-0.014910285081449006
-6,0.01088563605208064
-5.8999999999999995,-0.012484650266591912
-5.8,0.013995636994508601
-5.7,0.015201136021306003
-5.6,-0.011087477408439282
-5.5,-0.016641047702488074
-5.3999999999999995,0.009454839551995936
-5.3,0.019731071722452868
-5.199999999999999,-0.0069357357734054015
-5.1,-0.008917469922436284
-5,-0.007008377062168895
-4.8999999999999995,0.009717769291685972
-4.8,-0.00976743332918528
-4.699999999999999,-0.014943253017102014
-4.6,0.00467873810386379
-4.5,-0.004088488242947666
-4.3999999999999995,-0.006752334812034059
-4.3,0.01509469733041146
-4.199999999999999,0.0036133128598891803
-4.1,0.017304839604439307
-4,-0.012907352608262092
-3.8999999999999995,-0.006392907189210985
-3.8,-0.01128604258851266
-3.6999999999999993,0.014355993333949447
-3.5999999999999996,0.007160578578640965
-3.5,-0.00787262585520217
-3.3999999999999995,0.011820319962984837
-3.3,0.02136959963694072
-3.1999999999999993,-0.012643572347718571
-3.0999999999999996,0.006730584514903603
-3,0.013145038459242553
-2.8999999999999995,0.010379078976496422
-2.8,0.02103721567882646
-2.6999999999999993,0.015930715049372927
-2.5999999999999996,0.02619105364702972
-2.5,0.0373103802794685
-2.3999999999999995,0.052724753227610235
-2.3,0.022967177696343072
-2.1999999999999993,0.04679336319290704
-2.0999999999999996,0.05931733279555392
-2,0.0782151824940538
-1.9000000000000004,0.08661033690249745
-1.799999999999999,0.08884941572638563
-1.6999999999999993,0.1228085920099008
-1.5999999999999996,0.12827574078340376
-1.5,0.13476979155700564
-1.4000000000000004,0.1435244008282107
-1.299999999999999,0.16552767665034687
-1.1999999999999993,0.1845738052943236
-1.0999999999999996,0.22741430583875563
-1,0.25550228889772825
-0.9000000000000004,0.24417719638055235
-0.7999999999999989,0.28871976700972585
-0.6999999999999993,0.2876248540956961
-0.5999999999999996,0.304306374089257
-0.5,0.31885448977581826
-0.3999999999999986,0.32263063786659796
-0.29999999999999893,0.3456246538481683
-0.1999999999999993,0.3541626261380359
-0.09999999999999964,0.3459710022510229
0,0.37920803784974516
0.10000000000000142,0.37533890537742653
0.20000000000000107,0.3641755676288946
0.3000000000000007,0.3502818688119768
0.40000000000000036,0.3395129119522535
0.5,0.30796812545738783
0.6000000000000014,0.3243336515309521
0.7000000000000011,0.29989087464701975
0.8000000000000007,0.2898151619954758
0.9000000000000004,0.2506521647990313
1,0.2206874112945252
1.1000000000000014,0.21503183801192693
1.200000000000001,0.21169187442338788
1.3000000000000007,0.18821458894668638
1.4000000000000004,0.17068166040237068
1.5,0.14106877308946011
1.6000000000000014,0.1264622331724715
1.700000000000001,0.12979269168114513
1.8000000000000007,0.07855931387598006
1.9000000000000004,0.0647837020297927
2,0.0644215389393812
2.1000000000000014,0.0719501171826505
2.200000000000001,0.041813485273948216
2.3000000000000007,0.03598615385759943
2.4000000000000004,0.015826744288731404
2.5,0.022126872069584334
2.6000000000000014,0.023076844015571696
2.700000000000001,0.0017373099967258505
2.8000000000000007,0.03174337204067453
2.9000000000000004,0.011692060717999275
3,0.011239871021152705
3.1000000000000014,0.013212107972818167
3.200000000000001,0.011748368186396244
3.3000000000000007,-0.004897483659611593
3.4000000000000004,0.003152394273615389
3.5,-0.010777137536028715
3.6000000000000014,0.0018929288014073523
3.700000000000001,0.007098415100692503
3.8000000000000007,0.01738270494646275
3.9000000000000004,0.015425252545619274
4,-0.015412298545806198
4.100000000000001,-0.013189085553495123
4.200000000000001,0.019490408143829616
4.300000000000001,9.418628870359872e-4
4.4,-0.009197985480848837
4.5,-0.01962963449152669
4.600000000000001,0.018633554303702903
4.700000000000001,-0.011219618507732284
4.800000000000001,0.010848270497584906
4.9,0.01864026503122047
5,-0.01276916622185427
5.100000000000001,-0.018889948669804143
5.200000000000001,0.009638887541258367
5.300000000000001,-0.008502006036470304
5.4,-0.014612937340338287
5.5,-0.008480567739662302
5.600000000000001,-0.008120146501899126
5.700000000000001,0.014427996751283485
5.800000000000001,0.0045691201784885905
5.9,0.01613981443526923
6,0.017368026049771557
6.100000000000001,-0.01841094187434301
6.199999999999999,0.00674080679948346
6.300000000000001,-0.009978957076390627
6.400000000000002,0.0021589095611006656
6.5,-0.01733294221445049
6.600000000000001,-0.019920330068569903
6.699999999999999,0.01649016622794082
6.800000000000001,-0.01854735167025607
6.900000000000002,-0.003352712698145673
7,0.01570244702762512
7.100000000000001,-0.00865916470258041
7.199999999999999,0.014012861166720892
7.300000000000001,0.017509812092999125
7.400000000000002,0.012010937412390283
7.5,0.016889071843109022
7.600000000000001,-0.0020542585987785317
7.699999999999999,-0.012389104810051182
7.800000000000001,0.012168785107517342
7.900000000000002,0.01717641198431252
8,-0.01653411629423652
8.100000000000001,0.018498108704611056
8.2,-0.006748725864536878
8.3,0.01339928359750135
8.400000000000002,-0.015249496241901748
8.5,-0.010625266879731676
8.600000000000001,-0.015174398003113437
8.7,-0.005088859815134345
8.8,-0.015389977842561412
8.900000000000002,0.010380962081257397
9,0.016649708012120804
9.100000000000001,-0.015501466663553414
9.200000000000003,-0.01272901990450876
9.3,0.003810958592221341
9.400000000000002,-0.009226512769237067
9.5,-0.011617112215608315
9.600000000000001,-6.431888323277033e-4
9.700000000000003,0.013785867914557463
9.8,0.01628221246413887
9.900000000000002,-3.917941078543633e-4
10,0.007873155176639557
