w,int
-10,0.015984674935447047
-9.9,-0.01853481973431632
-9.8,0.008714757288495672
-9.7,0.01565313940976541
-9.6,-0.017146029411604206
-9.5,-0.004200640002327679
-9.4,0.004666017055079953
-9.3,-0.008104765733789881
-9.2,0.015761094265770936
-9.1,-0.014421827896985063
-9,-0.0016486964125798514
-8.9,0.011937241498884098
-8.8,0.011952958886344286
-8.7,-0.012361767197850681
-8.6,-0.005375572498592991
-8.5,0.018831614937602967
-8.4,0.019711968004090856
-8.3,0.002823069360000489
-8.2,-0.015024634619830994
-8.1,3.245326208643076e-5
-8,0.002296305849106796
-7.9,-0.0012118332589595524
-7.8,0.006261446566040854
-7.699999999999999,-0.016298573613108613
-7.6,-0.005467202426121936
-7.5,-0.011736267378046717
-7.4,-0.010160591123263688
-7.3,-0.01311144617496032
-7.199999999999999,-0.017090202798956986
-7.1,3.614782207127913e-4
-7,-0.014547234919075091
-6.9,-0.002644256731821449
-6.8,0.00965019430857255
-6.699999999999999,-0.009465893813614935
-6.6,0.0012402362735978692
-6.5,0.010449988838021894
-6.4,0.004132569381378914
-6.3,-0.009855567376902739
-6.199999999999999,-0.003224127011832419
-6.1,0.002027143833873265
-6,-0.01347731457512378
-5.8999999999999995,0.006060585938101904
-5.8,-0.013328919189544965
-5.7,-0.0013766487599308794
-5.6,0.02394079832436973
-5.5,0.004792380186215685
-5.3999999999999995,-0.00832939038784182
-5.3,-0.006367137484820756
-5.199999999999999,-0.008198521754522271
-5.1,0.011784691218873362
-5,0.006502342530456076
-4.8999999999999995,0.014079765945632585
-4.8,0.01090522211086068
-4.699999999999999,-0.004502509251425759
-4.6,0.02910186216075495
-4.5,5.040031116343956e-4
-4.3999999999999995,0.0016778791208319002
-4.3,0.02450985022421609
-4.199999999999999,0.03122903057722451
-4.1,0.026904684867873563
-4,0.04442874275408648
-3.8999999999999995,0.03917725311708056
-3.8,0.04226309227906212
-3.6999999999999993,0.05427890723178376
-3.5999999999999996,0.04118510276549163
-3.5,0.05941313254756404
-3.3999999999999995,0.0545529742293579
-3.3,0.04234691877870575
-3.1999999999999993,0.06127377018786412
-3.0999999999999996,0.053756237757924256
-3,0.06755462936889627
-2.8999999999999995,0.06616427476341603
-2.8,0.0940659961036371
-2.6999999999999993,0.06208444593898638
-2.5999999999999996,0.07613443225140766
-2.5,0.1045362090609398
-2.3999999999999995,0.09413618186885243
-2.3,0.11679271374459771
-2.1999999999999993,0.09306711501642484
-2.0999999999999996,0.13489705579125308
-2,0.13397127043175963
-1.9000000000000004,0.11561995100111626
-1.799999999999999,0.12158509864748387
-1.6999999999999993,0.12782795026474397
-1.5999999999999996,0.1421722348556578
-1.5,0.12976295128591708
-1.4000000000000004,0.15261486447161066
-1.299999999999999,0.14102638932853223
-1.1999999999999993,0.16922456308007028
-1.0999999999999996,0.1567649359266832
-1,0.1628068317780024
-0.9000000000000004,0.15957849958866585
-0.7999999999999989,0.1627911326577907
-0.6999999999999993,0.19550215218295344
-0.5999999999999996,0.1955644736119392
-0.5,0.1941015134587282
-0.3999999999999986,0.20260314759474032
-0.29999999999999893,0.1970850398389107
-0.1999999999999993,0.17618948299469173
-0.09999999999999964,0.19917241329480706
0,0.20198946837786258
0.10000000000000142,0.18832739961487052
0.20000000000000107,0.19892470621535302
0.3000000000000007,0.1923526752272105
0.40000000000000036,0.21186965537864494
0.5,0.1981944485309863
0.6000000000000014,0.17450045209907314
0.7000000000000011,0.17741457533170465
0.8000000000000007,0.16738372720871317
0.9000000000000004,0.1771367492056613
1,0.15722596513384343
1.1000000000000014,0.16386934138011175
1.200000000000001,0.1772545154087224
1.3000000000000007,0.15313833148195616
1.4000000000000004,0.13821625053627418
1.5,0.12974181671753876
1.6000000000000014,0.13971690157993724
1.700000000000001,0.12099962254562169
1.8000000000000007,0.13967910979219633
1.9000000000000004,0.11842192386158668
2,0.1324363462412682
2.1000000000000014,0.11292808061235558
2.200000000000001,0.09616300188205547
2.3000000000000007,0.10586779308136007
2.4000000000000004,0.08303765779757621
2.5,0.07225396216021741
2.6000000000000014,0.10144163303527122
2.700000000000001,0.06346300069667074
2.8000000000000007,0.07132530151186152
2.9000000000000004,0.05630651412355476
3,0.054880294919202696
3.1000000000000014,0.06575042828132509
3.200000000000001,0.05380302879481945
3.3000000000000007,0.039365155697080614
3.4000000000000004,0.04513023203579308
3.5,0.046766910498193634
3.6000000000000014,0.05571298280269499
3.700000000000001,0.044120908142795984
3.8000000000000007,0.03675564288310748
3.9000000000000004,0.04904770690132282
4,0.010714284584670882
4.100000000000001,0.01837905474396023
4.200000000000001,0.03960926381288168
4.300000000000001,0.01326761774319836
4.4,0.031055477222105055
4.5,0.007214405788470053
4.600000000000001,-0.0018050757252745572
4.700000000000001,0.023807153155838326
4.800000000000001,0.0215853357505432
4.9,0.027844481373165367
5,0.0028931573768376205
5.100000000000001,0.014880838957270465
5.200000000000001,0.013796548375110664
5.300000000000001,-0.00947171964366941
5.4,-0.006745033085205919
5.5,-0.00842740634228225
5.600000000000001,-0.014067510673008037
5.700000000000001,0.006758354166061128
5.800000000000001,8.849251339858241e-4
5.9,-0.01133799543633472
6,0.0033152593257695525
6.100000000000001,0.009850932627630817
6.199999999999999,-0.015686443176579298
6.300000000000001,0.008380747901433661
6.400000000000002,0.0069204519832211965
6.5,-0.010286130918453198
6.600000000000001,-0.018015589557025643
6.699999999999999,-0.016785807180424425
6.800000000000001,-0.015550156572050312
6.900000000000002,0.012460340805025543
7,0.01878095005996136
7.100000000000001,-0.014140943387481918
7.199999999999999,-0.019018611270824427
7.300000000000001,0.0036676809925774915
7.400000000000002,-9.958990994946668e-4
7.5,0.0025639417008910498
7.600000000000001,-0.010472234455124843
7.699999999999999,-0.012063344353751759
7.800000000000001,0.019079191467444637
7.900000000000002,0.008115648931023579
8,-0.003865507486386409
8.100000000000001,-0.01916176269312628
8.2,-0.018191738353698403
8.3,-0.016008196758213047
8.400000000000002,0.007191785768924427
8.5,0.002384801592647521
8.600000000000001,0.008372438196387631
