w,int
-10,0.015308752391712444
-9.9,-0.004842626890967711
-9.8,-0.012647568500279281
-9.7,0.007651971266204731
-9.6,0.012691896338005128
-9.5,0.008794079411527473
-9.4,-0.016810005698758814
-9.3,0.018310403960519722
-9.2,0.007993074834714854
-9.1,-0.012262628993999339
-9,-0.013098384684687705
-8.9,0.01622566073546667
-8.8,-0.018725225320329168
-8.7,-0.01684759857231063
-8.6,-0.01463403516247661
-8.5,0.012475328342320098
-8.4,-0.011053680640008596
-8.3,0.01916094738582253
-8.2,-0.012454757674432925
-8.1,0.011336798001860547
-8,-0.012526786451490376
-7.9,0.019305113328618798
-7.8,0.009281537998796179
-7.699999999999999,-0.0036555145596391743
-7.6,0.016391922352038353
-7.5,0.009130433982891853
-7.4,0.0026978953284267416
-7.3,0.003594188469268477
-7.199999999999999,0.004815338246513247
-7.1,0.004888574611728565
-7,-0.00397391840160395
-6.9,0.007081175940884338
-6.8,0.008545686688608918
-6.699999999999999,0.003515395306009403
-6.6,-0.006767183884326869
-6.5,-0.01764647905088689
-6.4,-0.0026861865678331786
-6.3,0.005584001070097608
-6.199999999999999,0.013306563204357903
-6.1,-0.008975445824619033
-6,0.01653351333138472
-5.8999999999999995,0.013145459512466538
-5.8,-0.011488446446676567
-5.7,-0.011145971696664913
-5.6,-0.011441546327485036
-5.5,0.01973008174038882
-5.3999999999999995,-0.0015075490820338257
-5.3,0.013857586259224706
-5.199999999999999,-0.004772652494136118
-5.1,-0.006746421405416264
-5,-0.0073755717751657675
-4.8999999999999995,-0.011050313673774733
-4.8,0.016946728188702548
-4.699999999999999,0.0016338905167294403
-4.6,0.021614907294329223
-4.5,0.008996064538713051
-4.3999999999999995,-7.805273554025213e-4
-4.3,0.013964983299998074
-4.199999999999999,-0.005107553941020176
-4.1,-0.0016760106972194995
-4,0.005401553473256045
-3.8999999999999995,-0.001764433902805295
-3.8,0.008312827059598583
-3.6999999999999993,0.006499151115131205
-3.5999999999999996,0.04198848020214803
-3.5,0.02554721617113139
-3.3999999999999995,0.020228257903246866
-3.3,0.03723181011680189
-3.1999999999999993,0.051218146569589784
-3.0999999999999996,0.032762731059534575
-3,0.054796768667521735
-2.8999999999999995,0.05368761274831672
-2.8,0.07657189702952079
-2.6999999999999993,0.06484119749188433
-2.5999999999999996,0.05693516838545024
-2.5,0.07400671083869502
-2.3999999999999995,0.06647528346980461
-2.3,0.10852817358944639
-2.1999999999999993,0.09415636789923644
