w,int
-10,-0.006938694595321288
-9.9,0.013522992944620863
-9.8,-0.005875086730144115
-9.7,-0.017612106655369004
-9.6,0.006870943979438989
-9.5,0.005934423469559433
-9.4,-0.0129255834163122
-9.3,-0.012072010458998842
-9.2,0.011225333447676017
-9.1,-0.01862059720141469
-9,0.004737218307429072
-8.9,-0.007772261985449718
-8.8,-0.00826803671482517
-8.7,0.007004024893942362
-8.6,-0.007373528855000534
-8.5,-0.016463360211140598
-8.4,-0.013413222862010786
-8.3,-0.01079878192442021
-8.2,-0.017481062219534386
-8.1,0.01048108161231677
-8,0.002774186310528733
-7.9,-0.010569630513456012
-7.8,-0.0022950764573189046
-7.699999999999999,0.00153228797366244
-7.6,-0.015074225536703564
-7.5,0.01999934972906809
-7.4,-0.0027937949126306664
-7.3,-0.006493827952500228
-7.199999999999999,-7.889998307250235e-4
-7.1,-0.0028477982171313102
-7,-0.0016511739043820583
-6.9,0.0060057369112289155
-6.8,-0.014242161443952458
-6.699999999999999,6.233260900878721e-4
-6.6,-0.013506852654735006
-6.5,-0.0071730745477156365
-6.4,0.002716139528469367
-6.3,-0.012889344365308237
-6.199999999999999,0.020892108906174888
-6.1,0.007354527082362748
-6,0.01649881628325996
-5.8999999999999995,-0.011687144053741636
-5.8,0.011790933815409757
-5.7,0.0036445519730236766
-5.6,-0.00529197559898216
-5.5,0.026274104093616378
-5.3999999999999995,0.02265975491425265
-5.3,0.015863806966044728
-5.199999999999999,0.006701312798181999
-5.1,0.0260672510028409
-5,-0.0075543266605531
-4.8999999999999995,0.0033962340212990005
-4.8,0.01016387139386507
-4.699999999999999,0.00865725193454515
-4.6,0.004536403956812162
-4.5,0.02091586739500368
-4.3999999999999995,0.03911122149902709
-4.3,0.014248506041031856
-4.199999999999999,0.02707595390485046
-4.1,0.03144215474719362
-4,0.02769391666260916
-3.8999999999999995,0.02381841409214857
-3.8,0.032692748124861504
-3.6999999999999993,0.02480308689555382
-3.5999999999999996,0.05125537066353579
-3.5,0.03543537337267725
-3.3999999999999995,0.05880597458639238
-3.3,0.0412181975044265
-3.1999999999999993,0.06359598421659937
-3.0999999999999996,0.07652317813983854
-3,0.06979316936601176
-2.8999999999999995,0.05524495572409405
-2.8,0.07922959152883909
-2.6999999999999993,0.0986770734787931
-2.5999999999999996,0.0835003472459762
-2.5,0.10495818794555449
-2.3999999999999995,0.08387470355355589
-2.3,0.0984111891139799
-2.1999999999999993,0.09237704334451813
-2.0999999999999996,0.1350118034695463
-2,0.1382556405743986
-1.9000000000000004,0.14214023327408704
-1.799999999999999,0.1288083090361392
-1.6999999999999993,0.13592414438614203
-1.5999999999999996,0.12269722497445815
-1.5,0.1292971441323428
-1.4000000000000004,0.1464307276521654
-1.299999999999999,0.15832854277746355
-1.1999999999999993,0.16658866323501392
-1.0999999999999996,0.17021649861597135
-1,0.15823567232635694
-0.9000000000000004,0.16821976670880065
-0.7999999999999989,0.19130530888401012
-0.6999999999999993,0.173288194932955
-0.5999999999999996,0.19698171865861577
-0.5,0.17040496981922262
-0.3999999999999986,0.19734015841874677
-0.29999999999999893,0.193303244871738
-0.1999999999999993,0.18353451251180716
-0.09999999999999964,0.1950002620709759
0,0.1930750795662034
0.10000000000000142,0.20654982692242382
0.20000000000000107,0.1775525824552203
0.3000000000000007,0.19735404331581535
0.40000000000000036,0.19969114689062728
0.5,0.17944858881864423
0.6000000000000014,0.1767236129261152
0.7000000000000011,0.16306729667352382
0.8000000000000007,0.15814675918035245
0.9000000000000004,0.1879957050166671
1,0.15095615122054595
1.1000000000000014,0.1576012766070724
1.200000000000001,0.17221430678822613
1.3000000000000007,0.14949484864541854
1.4000000000000004,0.1702498836804957
1.5,0.16139894178011704
1.6000000000000014,0.14582564085145755
1.700000000000001,0.12424142753595059
1.8000000000000007,0.12588025959284949
1.9000000000000004,0.14378787369421098
2,0.12471957721621094
2.1000000000000014,0.12896439382705846
2.200000000000001,0.09606484984650263
2.3000000000000007,0.11451739645679823
2.4000000000000004,0.11106843811558031
2.5,0.108305430112774
2.6000000000000014,0.1068555404772309
2.700000000000001,0.0721783015915204
2.8000000000000007,0.077239689503750375
2.9000000000000004,0.059783395394671646
3,0.05160463247243539
3.1000000000000014,0.04829644220336068
3.200000000000001,0.05257141765375301
3.3000000000000007,0.07422625151499651
3.4000000000000004,0.04043188799590855
3.5,0.03732590354913799
3.6000000000000014,0.05836508595949125
3.700000000000001,0.044925781045167125
3.8000000000000007,0.05020823334638154
3.9000000000000004,0.03966862707593559
4,0.013903409383272707
4.100000000000001,0.012299608056193106
4.200000000000001,0.04145389390395396
4.300000000000001,0.006189535395961759
4.4,0.03931296059045321
4.5,0.008247808485527877
4.600000000000001,0.03633880590925763
4.700000000000001,0.018028616479622204
4.800000000000001,0.033165845451271235
4.9,0.012618783677705036
5,0.006463600930204507
5.100000000000001,-0.007847685750149
5.200000000000001,0.007651134391421883
5.300000000000001,0.015355989157506047
5.4,0.011288410102038269
5.5,0.024270239568730367
5.600000000000001,0.023300726001882356
5.700000000000001,-0.005469004005959973
5.800000000000001,-0.0013383858728955086
5.9,0.014875205677360946
6,0.017861705599192947
6.100000000000001,-0.0042003675512284335
6.199999999999999,-0.005641428470497142
6.300000000000001,-0.009767495895708156
6.400000000000002,0.01843837105812244
6.5,-0.006550346863038988
6.600000000000001,-0.014143998051057021
6.699999999999999,0.01642733576047955
6.800000000000001,0.019310425504546622
6.900000000000002,0.0029777140035546
7,0.01108829107151144
7.100000000000001,0.0038420269805504717
7.199999999999999,0.009752945064214638
7.300000000000001,0.0025705791912416158
7.400000000000002,-0.011788287558937419
7.5,-0.004219555960126709
7.600000000000001,0.002123729071423912
7.699999999999999,0.004088612602775516
7.800000000000001,0.015932494866195076
7.900000000000002,-0.0065609861505444315
8,0.01196813870145283
8.100000000000001,0.012802741823626559
8.2,-0.011801354487482776
8.3,0.011914107761806637
8.400000000000002,0.01117422277892571
8.5,-0.002652521824724161
8.600000000000001,-0.003940005742092529
8.7,0.010245844512212162
8.8,-0.01667180847662999
8.900000000000002,0.012577320746274068
9,-0.008086083553633574
9.100000000000001,0.0053904941836220195
9.200000000000003,0.011444753567796064
9.3,0.017280440498522953
9.400000000000002,0.004204294519782798
9.5,0.001907771835656049
9.600000000000001,-0.002759542399007234
9.700000000000003,-0.004695338639075361
9.8,0.013501189088650849
9.900000000000002,0.01968374610906125
10,-6.247977815496041e-5
