w,int
-10,-0.008008977234894231
-9.9,-0.019138144774570993
-9.8,0.016758243363168043
-9.7,0.010442950637285023
-9.6,0.007772861142720508
-9.5,-0.0029474315681078922
-9.4,-0.005798340821518164
-9.3,-0.008352392929910498
-9.2,0.01421824569419267
-9.1,-0.01325455230632806
-9,-0.01927265798908264
-8.9,0.005625574288001896
-8.8,-0.006868135720952523
-8.7,0.005248363247491332
-8.6,0.007964489237278482
-8.5,-0.009087397294441319
-8.4,0.0027539435552765925
-8.3,0.0157220846102219
-8.2,0.010768575694679077
-8.1,0.01228126014551967
-8,2.2337894832927938e-4
-7.9,0.007098734867966796
-7.8,0.017800317068447268
-7.699999999999999,0.008470077720325939
-7.6,0.007448367937138795
-7.5,-0.006928844964274213
-7.4,0.015629480066118737
-7.3,0.003272768503270743
-7.199999999999999,0.004943996226292186
-7.1,-0.019018959571697684
-7,0.018879076630257743
-6.9,0.016855559482388885
-6.8,-0.004578769721263836
-6.699999999999999,-0.009687849841418784
-6.6,-0.003013707591799455
-6.5,0.012186068166743983
-6.4,0.016430611342776975
-6.3,0.005670951477725293
-6.199999999999999,0.0028984932878239316
-6.1,0.016804716349867875
-6,-0.016249090690754343
-5.8999999999999995,-0.0070665763490793745
-5.8,0.001184804531241953
-5.7,-0.0058315431748040564
-5.6,0.014436597568567987
-5.5,6.901327166829803e-4
-5.3999999999999995,-0.0012266520615848995
-5.3,0.013163552289645022
-5.199999999999999,0.0062457010679220935
-5.1,-0.010907879579580946
-5,0.01143208761587702
-4.8999999999999995,0.014739657210165652
-4.8,0.01072409127929519
-4.699999999999999,0.005147348962315958
-4.6,0.015214280204392056
-4.5,0.0283899541157965
-4.3999999999999995,0.02060787143478219
-4.3,0.03022025918348776
-4.199999999999999,0.005677616735464828
-4.1,0.005477511852160029
-4,0.011787935269905538
-3.8999999999999995,0.010949427236155952
-3.8,0.035281890238433256
-3.6999999999999993,0.02218910679595231
-3.5999999999999996,0.027546033893984075
-3.5,0.04352148555909688
-3.3999999999999995,0.03217775329557456
-3.3,0.04360650709932241
-3.1999999999999993,0.0333740554617764
-3.0999999999999996,0.030002928069745104
-3,0.04274824531933173
-2.8999999999999995,0.05196987980445339
-2.8,0.05525996722317064
-2.6999999999999993,0.06837272986644505
-2.5999999999999996,0.07244137487579767
-2.5,0.0759705445675071
-2.3999999999999995,0.08754488618880263
-2.3,0.09074590059694713
-2.1999999999999993,0.12170978976264406
