w,int
-10,0.0011411289288911532
-9.9,0.004977561909558801
-9.8,0.01064234533190252
-9.7,-0.006955791324920716
-9.6,-0.007717172386932873
-9.5,-0.0016821554863808783
-9.4,-0.018824741910124166
-9.3,-0.0025133858621384153
-9.2,0.0033237420804148048
-9.1,0.011081070279271814
-9,-0.0044023114682075455
-8.9,0.012099087534680605
-8.8,0.016301930129162468
-8.7,7.199546814106504e-4
-8.6,-0.011130155833720594
-8.5,0.0029576200373190153
-8.4,-0.011071194038865763
-8.3,-0.007920689316790025
-8.2,-0.00907461249610815
-8.1,-0.009566841280180961
-8,-0.015020868843310943
-7.9,0.0062134042512833896
-7.8,-0.013890556752167743
-7.699999999999999,0.01660098353819273
-7.6,-3.28226367115404e-4
-7.5,-0.017722545070977983
-7.4,0.01974073754890681
-7.3,0.0018528811202683482
-7.199999999999999,-0.007541647995336699
-7.1,0.011283018791295504
-7,-2.8379051289525905e-4
-6.9,-0.011429706900030218
-6.8,-0.017018011343375234
-6.699999999999999,-0.011599175992836448
-6.6,0.003411156708990208
-6.5,-5.828445495744975e-4
-6.4,0.0018600522329945313
-6.3,0.0056266985816939286
-6.199999999999999,0.01004987842574917
-6.1,-0.00545510151494677
-6,-0.008299863043141157
-5.8999999999999995,0.019096621405907847
-5.8,-0.01025221917813744
-5.7,0.015916131525415874
-5.6,-0.00517312429811123
-5.5,0.0029246780807883543
-5.3999999999999995,0.016829748344201065
-5.3,0.017072831578150215
-5.199999999999999,0.006048156042697285
-5.1,0.012122684204190833
-5,0.020361672603766347
-4.8999999999999995,-0.005504181050225172
-4.8,0.007288514574903027
-4.699999999999999,0.030805161042605677
-4.6,0.018837078798762917
-4.5,0.013734883157612654
-4.3999999999999995,0.033254953002580336
-4.3,0.00654323139603207
-4.199999999999999,0.04089394323929707
-4.1,0.01716324283214167
-4,0.0428164241698496
-3.8999999999999995,0.047300766785239645
-3.8,0.030159855650760976
-3.6999999999999993,0.04578293036465506
-3.5999999999999996,0.020340344040234343
-3.5,0.027097372573116292
-3.3999999999999995,0.05921005068141476
-3.3,0.03455977694354759
-3.1999999999999993,0.036203018822696345
-3.0999999999999996,0.05880716811584891
-3,0.06207019050672914
-2.8999999999999995,0.07694880521804728
-2.8,0.06704310987269796
-2.6999999999999993,0.07437309490309227
-2.5999999999999996,0.1034025446119924
-2.5,0.09577132901804059
-2.3999999999999995,0.10993614553528845
-2.3,0.08530678954755141
-2.1999999999999993,0.09299314401908708
-2.0999999999999996,0.11119546335426977
-2,0.13262549873405707
-1.9000000000000004,0.10776222989864355
-1.799999999999999,0.14881875114496507
-1.6999999999999993,0.13172650334687877
-1.5999999999999996,0.14990053476433418
-1.5,0.13778763439087624
-1.4000000000000004,0.15760662396953945
-1.299999999999999,0.17548695872292136
-1.1999999999999993,0.16198681415913407
-1.0999999999999996,0.15309817349198315
-1,0.17244137840021634
-0.9000000000000004,0.19349537206700232
-0.7999999999999989,0.1940557062356762
-0.6999999999999993,0.1903535580884277
-0.5999999999999996,0.17517984507810208
-0.5,0.20884375996619134
-0.3999999999999986,0.1975831765307811
-0.29999999999999893,0.21332244656326593
-0.1999999999999993,0.20820860964741947
-0.09999999999999964,0.21019117216491115
0,0.20705518167040593
0.10000000000000142,0.18984219949603984
0.20000000000000107,0.1908760918633306
0.3000000000000007,0.21789525631161744
0.40000000000000036,0.20537516117084292
0.5,0.1799563552878019
0.6000000000000014,0.2033230008671048
0.7000000000000011,0.17025805621106013
0.8000000000000007,0.20233301679706486
0.9000000000000004,0.1799996498122641
1,0.18749595212426268
1.1000000000000014,0.18490901021878267
1.200000000000001,0.15936704064642782
1.3000000000000007,0.17927274376839605
1.4000000000000004,0.17209571430975143
1.5,0.13538454204379075
1.6000000000000014,0.16448065406310508
1.700000000000001,0.13855457528756893
1.8000000000000007,0.14079419427532402
1.9000000000000004,0.12141900476969486
2,0.10943357195669423
