w,int
-10,-0.014835997782620814
-9.9,0.0067288399581353665
-9.8,-0.013746748231263197
-9.7,0.007635405641207662
-9.6,-0.0066979612220971424
-9.5,0.002276482899245081
-9.4,-0.016506672137459932
-9.3,-0.016465795234149445
-9.2,-0.004285855392999983
-9.1,0.014451366397611002
-9,0.019916961508548558
-8.9,-0.017296826946594793
-8.8,0.001992924954240162
-8.7,0.019701128819118292
-8.6,-0.009158374851086733
-8.5,-0.006702310264774058
-8.4,-0.01381788052465972
-8.3,-4.893433831560161e-4
-8.2,-0.010005949002387457
-8.1,-0.006022551605810855
-8,-0.0074461560786340305
-7.9,0.01167076946209479
-7.8,0.018128747187397508
-7.699999999999999,-0.016476136036085692
-7.6,-0.015487677133888125
-7.5,-0.015850655668019593
-7.4,-0.010777820694924887
-7.3,-0.012933993538642706
-7.199999999999999,0.01302740621067485
-7.1,-0.015621796810327953
-7,0.0016331537538491064
-6.9,-0.004494776832727832
-6.8,-0.007491985359896312
-6.699999999999999,-7.341330869513903e-4
-6.6,0.011554690546657384
-6.5,-0.0040261533013945805
-6.4,9.661035850084614e-4
-6.3,-0.011200738175534698
-6.199999999999999,-0.013537976333945406
-6.1,0.004998054100943257
-6,-0.014793494124807842
-5.8999999999999995,-0.007651066283920611
-5.8,0.0024389904703318193
-5.7,0.0023592290577459803
-5.6,-0.018261709211631626
-5.5,-0.010329411140464859
-5.3999999999999995,0.005202373069703979
-5.3,-0.010261574400983905
-5.199999999999999,0.00750798704923278
-5.1,-0.016348697817527943
-5,-0.002046378270211833
-4.8999999999999995,-0.010381803611073064
-4.8,-0.007383062112999407
-4.699999999999999,0.011197858558012218
-4.6,0.014749688640830328
-4.5,0.013234818268544935
-4.3999999999999995,0.0011224091893314249
-4.3,0.010958141082278636
-4.199999999999999,-0.0024522432982284174
-4.1,0.0034646169591900674
-4,-0.017293317817234026
-3.8999999999999995,-0.0018967641138969058
-3.8,-0.008693162911743844
-3.6999999999999993,0.00548976834201034
-3.5999999999999996,-0.01111277031728597
-3.5,-0.009324907818385696
-3.3999999999999995,0.028784503628092685
-3.3,0.025039061401902644
-3.1999999999999993,0.009585777401879561
-3.0999999999999996,0.03025900062823936
-3,0.005724092831510092
-2.8999999999999995,0.01498374237577878
-2.8,0.020126920324849938
-2.6999999999999993,0.04625675577425166
-2.5999999999999996,0.04985628841063658
-2.5,0.054440413575361946
-2.3999999999999995,0.06010856212559196
-2.3,0.07081893815816098
-2.1999999999999993,0.06724666877914437
-2.0999999999999996,0.09534895606700171
-2,0.1127880233380521
-1.9000000000000004,0.09895046198179525
-1.799999999999999,0.12846968592872682
-1.6999999999999993,0.13409596522454426
-1.5999999999999996,0.12997997738236267
-1.5,0.1646484868331394
-1.4000000000000004,0.16008755442343692
-1.299999999999999,0.193200720410597
-1.1999999999999993,0.18643180301408643
-1.0999999999999996,0.20153073763481041
-1,0.21149457349803116
-0.9000000000000004,0.25461273419793673
-0.7999999999999989,0.2563440637377226
-0.6999999999999993,0.2682670219501572
-0.5999999999999996,0.27013274477485943
-0.5,0.2975933565235535
-0.3999999999999986,0.31140017925484104
-0.29999999999999893,0.31395441030783583
-0.1999999999999993,0.30158862209731857
-0.09999999999999964,0.3171471788962514
0,0.3012901199086419
0.10000000000000142,0.31362007605332437
0.20000000000000107,0.2946655348580531
0.3000000000000007,0.3152476876012794
0.40000000000000036,0.305088541570138
0.5,0.28708281888988113
0.6000000000000014,0.26924053484265115
0.7000000000000011,0.2649006986225114
0.8000000000000007,0.2679859731805644
0.9000000000000004,0.22561924030195898
1,0.24780705876078274
1.1000000000000014,0.20857639838947595
1.200000000000001,0.21080955086271613
1.3000000000000007,0.19968005852940318
1.4000000000000004,0.1629281653522704
1.5,0.1479728281228385
1.6000000000000014,0.12839234161005966
1.700000000000001,0.12933252926100278
1.8000000000000007,0.11674943350052276
1.9000000000000004,0.12248567435329359
2,0.07335820601727314
2.1000000000000014,0.09950572064507576
2.200000000000001,0.06038968919109755
2.3000000000000007,0.05414189710438894
2.4000000000000004,0.07442159030097568
2.5,0.05331372448403714
2.6000000000000014,0.028517513541417974
2.700000000000001,0.017013654827482436
2.8000000000000007,0.016606665124285047
2.9000000000000004,0.02897346626866119
3,0.011169950317266369
3.1000000000000014,-5.539849428620007e-4
3.200000000000001,0.013765450037971218
3.3000000000000007,0.00893157279205221
3.4000000000000004,0.025786746012571124
3.5,0.008924875995567703
3.6000000000000014,-0.004087348533957939
3.700000000000001,0.008047875988192503
3.8000000000000007,0.02087389467173722
3.9000000000000004,0.01991903896503764
4,0.01664352119333245
4.100000000000001,0.012951010552441768
4.200000000000001,0.011242417216364702
4.300000000000001,0.006941344405836608
4.4,-0.018807754562956202
4.5,0.016406080376334457
4.600000000000001,0.017888828054663946
4.700000000000001,0.0112885083658379
4.800000000000001,0.007632624395268712
4.9,0.006154270977002215
5,0.005964788993400316
5.100000000000001,0.009960288084468551
5.200000000000001,0.01765125661977714
5.300000000000001,0.003246831843234445
5.4,0.001855068149969383
5.5,-0.006532397120081501
5.600000000000001,-0.014409104360504955
5.700000000000001,-0.002880753258524492
5.800000000000001,-0.01896000410771677
5.9,-0.008093199950868095
6,1.8103127842353933e-4
6.100000000000001,0.004371935675663399
6.199999999999999,0.006929815865979184
6.300000000000001,-0.003762888087653609
6.400000000000002,-0.006024088686760586
6.5,0.017357896613382696
6.600000000000001,0.01112775810372406
6.699999999999999,0.004877933403624279
6.800000000000001,0.0013347672431577337
6.900000000000002,0.010640409658806284
7,0.00675028944437428
7.100000000000001,0.0039299473992745245
7.199999999999999,-0.01779494053065876
7.300000000000001,0.007046044688870727
7.400000000000002,-0.015705851038651165
7.5,6.299517223841568e-4
7.600000000000001,0.005825866716667892
7.699999999999999,-0.01831245162511131
7.800000000000001,0.006052405621699119
7.900000000000002,-0.014407003913341872
8,0.0037067560482200324
8.100000000000001,-0.01987226405773077
8.2,-0.012289363576727443
8.3,0.004648500339321537
8.400000000000002,0.018663851229136618
8.5,-0.013731118877150509
8.600000000000001,-0.019898742937931417
8.7,0.01677984326435164
8.8,0.002618254260589317
8.900000000000002,0.002519200132182759
9,0.013373498310080462
9.100000000000001,0.01079175408469806
9.200000000000003,0.0033794676260277285
9.3,0.012540853937784088
9.400000000000002,0.0019622992453666326
9.5,-0.0076179645019208795
9.600000000000001,-0.013810105770543084
9.700000000000003,-0.008166432222192915
9.8,0.018896796284331642
9.900000000000002,-0.009273892138104558
10,0.007675268184420442
