x,y
0,1.3908590169157833
0.1,2.3654347909614444
0.2,2.632992767728865
0.30000000000000004,3.1983290624339134
0.4,3.165454498725012
0.5,4.119676421396434
0.6000000000000001,4.027970900991932
0.7000000000000001,4.656178107718006
0.8,5.664917500689626
0.9,5.988767672795802
1,5.698179857805371
1.1,6.898670699680224
1.2000000000000002,6.974414405180142
1.3,7.236190665978938
1.4000000000000001,8.208178031723946
1.5,7.844084553420544
1.6,8.549176751635969
1.7000000000000002,8.954352737637237
1.8,9.896492581116036
1.9000000000000001,9.481306145433336
2,9.983400866156444
2.1,10.298209552653134
2.2,11.387894559185952
2.3000000000000003,11.119301840895789
2.4000000000000004,11.52238832972944
2.5,12.041074048960581
2.6,13.082892686128616
2.7,13.610511228675023
2.8000000000000003,14.037938335910441
2.9000000000000004,13.539606287609788
3,13.997312595136464
3.1,14.63400924578309
3.2,15.24215358775109
3.3000000000000003,15.964239720487969
3.4000000000000004,16.13932397402823
3.5,16.362313634017482
3.6,16.614099484169856
3.7,17.53259358042851
3.8000000000000003,18.059328604256734
3.9000000000000004,18.378727904288098
4,18.68449857737869
4.1000000000000005,19.488294510869313
4.2,19.967397403903306
4.3,19.57070062495768
4.4,19.920814758632332
4.5,20.340780935715884
4.6000000000000005,21.17584955459461
4.7,21.96039644861594
4.800000000000001,21.575154336402196
4.9,22.777695696800947
5,22.678434527479112
5.1000000000000005,23.162063949042935
5.2,23.864165110513568
5.300000000000001,23.881024977890778
5.4,24.86040004575625
5.5,24.75935431732796
5.6000000000000005,25.80360682564788
5.7,25.359274928458035
5.800000000000001,26.499413739889864
5.9,26.249535323586315
6,26.839115149574354
6.1000000000000005,27.058382314629856
6.2,27.569653750862926
6.300000000000001,27.862297639017928
6.4,28.484589520841837
6.5,29.422807294642553
6.6000000000000005,29.938152536517013
6.7,29.51562542375177
6.800000000000001,30.216971369227398
6.9,30.386489402502775
7,30.73715872853063
7.1000000000000005,32.07711293688044
7.2,32.03622601367533
7.300000000000001,32.099455556832254
7.4,32.463377077598125
7.5,33.57109215972014
7.6000000000000005,33.47609498607926
7.7,34.348798918537796
7.800000000000001,34.23653993802145
7.9,35.30569609766826
8,35.39787569898181
8.1,35.743035837775096
8.200000000000001,35.75715487473645
8.3,36.718513107160106
8.4,36.894345643464476
8.5,37.24267031881027
8.6,37.954546325141564
8.700000000000001,38.42233140184545
8.8,39.21830559661612
8.9,38.72355510108173
9,39.42246246198192
9.1,39.8174167657271
9.200000000000001,40.69177494640463
9.3,40.56429955037311
9.4,41.680537078529596
9.5,41.34260219405405
9.600000000000001,41.98394656460733
9.700000000000001,42.844693296821795
9.8,42.45744513813406
9.9,43.16439945646562
10,43.607281068339944
