x,y
0,2.5944620596710593
0.1,2.5047574405325577
0.2,3.153738265391439
0.30000000000000004,3.282949295011349
0.4,4.325213171541691
0.5,4.564589850255288
0.6000000000000001,5.251060268143192
0.7000000000000001,5.28488842851948
0.8,5.83417679136619
0.9,7.0187335890950635
1,6.757998087443411
1.1,7.0620985723799095
1.2000000000000002,7.778584554558621
1.3,8.028178608394228
1.4000000000000001,9.18698250502348
1.5,9.854187475866638
1.6,10.258775883819908
1.7000000000000002,10.607909068814479
1.8,10.54989666538313
1.9000000000000001,11.632957587367855
2,11.832862427690998
2.1,12.920271547161974
2.2,12.991833886597306
2.3000000000000003,13.563055686303416
2.4000000000000004,14.032122683944182
2.5,14.90079530107323
2.6,15.128199472557753
2.7,15.397174950107
2.8000000000000003,16.308322780765593
2.9000000000000004,16.56852063059341
3,16.8749174491968
3.1,17.199103791615926
3.2,18.104638046119362
3.3000000000000003,17.89955405436922
3.4000000000000004,18.599911691620946
3.5,19.796538280905224
3.6,20.278889008797705
3.7,19.859502640669234
3.8000000000000003,20.937328022671863
3.9000000000000004,20.92191050981637
4,21.52054627868347
4.1000000000000005,22.755498233367693
4.2,23.089995115064085
4.3,22.862157300231047
4.4,23.405116374837235
4.5,24.023410091991536
4.6000000000000005,24.950139700900767
4.7,25.329161363537423
4.800000000000001,26.037850984605033
4.9,25.730765400570817
5,27.046966099645942
5.1000000000000005,26.968136585899632
5.2,27.316089671570808
5.300000000000001,28.345918857143264
5.4,28.386984173674136
5.5,28.814896627678536
5.6000000000000005,29.98801662656479
5.7,30.49873100069817
5.800000000000001,30.3749149190262
5.9,31.495808935142122
6,31.677562087075785
6.1000000000000005,32.266626152559184
6.2,32.17550993990153
6.300000000000001,33.19300472794566
6.4,33.6015938653145
6.5,33.745176880736835
6.6000000000000005,34.249938822351396
6.7,34.98076018097345
6.800000000000001,35.724086296977475
6.9,36.0291386944009
7,36.14593742904253
7.1000000000000005,36.895054149325006
7.2,37.88789750216529
7.300000000000001,37.920218112762086
7.4,38.65388124296442
7.5,39.12645650410559
7.6000000000000005,39.093397598247975
7.7,40.463090568664484
7.800000000000001,40.47318722936325
7.9,41.34737579070497
8,41.557777911191806
8.1,41.77649516367819
8.200000000000001,42.0797673445195
8.3,43.284284893772565
8.4,43.29109046282247
8.5,43.779693778720684
8.6,44.60021282080561
8.700000000000001,45.38042067259085
8.8,45.0504230230581
8.9,45.95628846285399
9,46.355296371737495
9.1,46.861235004500486
9.200000000000001,47.260187997715555
9.3,47.9657211137237
9.4,48.1186469621025
9.5,48.64881739474367
9.600000000000001,49.78305941727013
9.700000000000001,49.81592488673051
9.8,50.226654287660494
9.9,51.201273044687696
10,51.642894263379276
