x,y
0,9.272295603062958
0.1,9.168341616750695
0.2,9.214804895687848
0.30000000000000004,9.356241883826442
0.4,8.793655908666551
0.5,9.032575081218965
0.6000000000000001,8.907759323017672
0.7000000000000001,9.93935232993681
0.8,9.882879278855398
0.9,10.105988977127708
1,9.524915424874052
1.1,9.564167073811404
1.2000000000000002,10.137722324812785
1.3,9.942771758767776
1.4000000000000001,9.999821483856067
1.5,9.963023307151161
1.6,10.470416446682066
1.7000000000000002,10.602679007104598
1.8,10.240549319889396
1.9000000000000001,10.814384819590487
2,10.917410570196807
2.1,11.07196468685288
2.2,10.86181173240766
2.3000000000000003,10.425730979652144
2.4000000000000004,10.784116454888135
2.5,10.690828207996674
2.6,11.111826916923746
2.7,10.741160347010009
2.8000000000000003,11.554378094151616
2.9000000000000004,11.303074543480761
3,11.159645739942789
3.1,11.995836510439403
3.2,11.320048365276307
3.3000000000000003,11.915701069519855
3.4000000000000004,12.044745096936822
3.5,12.306491540628485
3.6,11.729997774586082
3.7,11.931325668352656
3.8000000000000003,12.483173775020987
3.9000000000000004,12.24169356317725
4,12.330195975257084
4.1000000000000005,12.55990404507611
4.2,12.910705075832084
4.3,12.286058625788428
4.4,13.181072468636557
4.5,12.623297649784945
4.6000000000000005,13.202172526391223
4.7,12.992674085195176
4.800000000000001,13.438255010405555
4.9,13.450590447173454
5,13.431318684248254
5.1000000000000005,13.738668999285437
5.2,13.629035250749439
5.300000000000001,13.880844081868418
5.4,13.274558344855905
5.5,13.38063351798337
5.6000000000000005,13.76034822082147
5.7,13.608098418801092
5.800000000000001,14.225275659700856
5.9,14.114685051492415
6,14.06155473110266
6.1000000000000005,14.149334374931641
6.2,14.744529790012166
6.300000000000001,14.217612730455585
6.4,14.063743714476004
6.5,14.436147735337727
6.6000000000000005,14.547310576075688
6.7,14.258588830125518
6.800000000000001,14.883433850016445
6.9,14.98031884978991
7,15.339324595406651
7.1000000000000005,15.171305009280331
7.2,15.38549739238806
7.300000000000001,14.805665986496024
7.4,14.992263028398156
7.5,15.342657964327373
7.6000000000000005,15.46714939805679
7.7,15.513929689186625
7.800000000000001,15.856474390719086
7.9,15.83864988212008
8,16.161883450346068
8.1,16.28766986320261
8.200000000000001,16.21723188715987
8.3,16.497834440669976
8.4,16.243763685924932
8.5,16.403023871709593
8.6,16.128190401708707
8.700000000000001,16.223949056700803
8.8,16.03323048702441
8.9,16.884612835594453
9,16.935340728145093
9.1,16.397086416953243
9.200000000000001,17.06826152303256
9.3,17.307129438384436
9.4,17.024778393330052
9.5,17.032198637607507
9.600000000000001,17.196135071804747
9.700000000000001,17.03593867633026
9.8,17.837287317495793
9.9,17.752802161150612
10,17.440596122061834
