x,y
0,9.38207380194217
0.1,9.127436364884488
0.2,9.626735227182508
0.30000000000000004,10.016956929932348
0.4,10.472694632597268
0.5,10.305164092336781
0.6000000000000001,10.737937623867765
0.7000000000000001,10.959473973955028
0.8,11.637118368875235
0.9,11.34317625395488
1,11.34341975999996
1.1,11.843501894152723
1.2000000000000002,12.3767812224105
1.3,12.927280341391452
1.4000000000000001,12.847373507451266
1.5,13.158591333893128
1.6,13.089884651824832
1.7000000000000002,13.577245392254554
1.8,14.043258272111416
1.9000000000000001,14.25285833410453
2,14.76228024205193
2.1,15.31791973381769
2.2,15.300543115241453
2.3000000000000003,15.140817115199752
2.4000000000000004,16.142042863881215
2.5,16.00972672936041
2.6,16.20859498810023
2.7,16.39928897318896
2.8000000000000003,16.671857807785273
2.9000000000000004,16.822836306295358
3,17.80396788357757
3.1,17.643500905833207
3.2,17.828949214424938
3.3000000000000003,18.546019803150557
3.4000000000000004,18.52525667194277
3.5,18.36658299190458
3.6,18.657248383387923
3.7,19.57006783003453
3.8000000000000003,19.364362379768863
3.9000000000000004,20.483331456431188
4,20.116240374278277
4.1000000000000005,20.056149164331146
4.2,20.85412113997154
4.3,20.73156362294685
4.4,21.809343294240534
4.5,21.909297153237276
4.6000000000000005,21.669349485309795
4.7,22.557091865804978
4.800000000000001,23.008683739230037
4.9,23.06751885137055
5,23.332496754126623
5.1000000000000005,23.032113661407493
5.2,23.841990143060684
5.300000000000001,23.668235570774414
5.4,23.907852740725502
5.5,24.532192329061218
5.6000000000000005,24.495216827606782
5.7,25.282546293339692
5.800000000000001,24.915160099510107
5.9,25.13182816992048
6,25.42037329939194
6.1000000000000005,25.79212337883655
6.2,26.41892230603844
6.300000000000001,26.79881996137556
6.4,27.274910432752222
6.5,27.37050106714014
6.6000000000000005,27.095230201724917
6.7,28.187263813917525
6.800000000000001,28.26682946411893
6.9,28.04837181873154
7,28.747992644784972
7.1000000000000005,28.520557826035656
7.2,29.112631767755374
7.300000000000001,29.64693461998832
7.4,29.839278345229104
7.5,30.013024318614043
7.6000000000000005,30.740864906925708
7.7,30.498709034291096
7.800000000000001,30.81338567216881
7.9,31.545552978641354
8,31.523056857520714
8.1,31.974380047875457
8.200000000000001,31.936582993250344
8.3,32.53149498102721
8.4,32.32660810346715
8.5,33.16068748396356
8.6,33.56568550574593
8.700000000000001,33.12765371135902
8.8,34.19403287325986
8.9,33.98442310502287
9,34.34169139759615
9.1,34.52662291319575
9.200000000000001,34.46520718559623
9.3,34.78549017419573
9.4,34.99697097111493
9.5,35.465580751304515
9.600000000000001,35.65398478414863
9.700000000000001,36.564419118105434
9.8,36.18366049276665
9.9,36.882192670949735
10,37.19120621867478
