x,y
0,7.707617004867643
0.1,8.300494333030656
0.2,8.17011522082612
0.30000000000000004,8.572407216066495
0.4,9.044716817792505
0.5,9.134151473641396
0.6000000000000001,9.384021800011396
0.7000000000000001,9.269264268921688
0.8,9.288494269596413
0.9,9.384095495101064
1,9.843100936152041
1.1,10.196457100566477
1.2000000000000002,10.282073479844257
1.3,10.748052999842912
1.4000000000000001,11.13902850006707
1.5,10.805187165969983
1.6,11.463365297531709
1.7000000000000002,11.429910968057811
1.8,11.739114196272567
1.9000000000000001,11.923888662829995
2,11.661293941084296
2.1,11.587507118936628
2.2,11.76073916675523
2.3000000000000003,12.730774953495711
2.4000000000000004,12.559968555811793
2.5,12.538852644851431
2.6,13.318244950380176
2.7,12.884612912777811
2.8000000000000003,13.435347898164764
2.9000000000000004,13.112715585622936
3,13.46313497889787
3.1,13.861229866044596
3.2,14.27805348788388
3.3000000000000003,13.995169552508742
3.4000000000000004,14.245576750254259
3.5,14.577166489325464
3.6,14.826140018412843
3.7,15.364082673098892
3.8000000000000003,15.459380632964894
3.9000000000000004,15.087516041938215
4,15.371493254322559
4.1000000000000005,15.909008145332336
4.2,15.604689257452264
4.3,16.119492933386937
4.4,16.312859878642485
4.5,16.038557971827686
4.6000000000000005,16.76340359589085
4.7,16.494096668669954
4.800000000000001,16.82720902073197
4.9,17.68894484709017
5,17.6645828995388
5.1000000000000005,17.884698695968837
5.2,17.99451975757256
5.300000000000001,17.733863410772756
5.4,18.624969211639836
5.5,18.880925130099058
5.6000000000000005,18.97587422095239
5.7,19.09116161102429
5.800000000000001,19.067163702799007
5.9,18.941125479526818
6,19.373647136380896
6.1000000000000005,19.549690164625645
6.2,19.779991403687745
6.300000000000001,20.099260149756446
6.4,20.009390647290275
6.5,20.574794951826334
6.6000000000000005,20.646134594921023
6.7,20.819136194419116
6.800000000000001,21.109671093756333
6.9,21.318244144087657
7,21.359102968592197
7.1000000000000005,21.048661542357877
7.2,21.76715919515118
7.300000000000001,21.771163375815377
7.4,22.495742049068213
7.5,22.245243046898395
7.6000000000000005,22.455671722535044
7.7,22.211487122811377
7.800000000000001,22.78448852710426
7.9,23.33289524796419
8,23.494684673612937
8.1,23.763047968037426
8.200000000000001,23.341811321908608
8.3,23.809381613507867
8.4,23.71964200004004
8.5,24.097496615257114
8.6,24.682948218192905
8.700000000000001,24.686459484742958
8.8,24.644917423138395
8.9,24.767407877603546
9,25.364866459043697
9.1,25.01483126054518
9.200000000000001,25.610014544567097
9.3,25.51201897417195
9.4,25.663440809119493
9.5,25.797905700746924
9.600000000000001,26.678962461184714
9.700000000000001,26.687635202892128
9.8,26.927421893225983
9.9,27.23749067960307
10,26.768104176735505
